SCC,num,specise,PSO4,PNO3,PEC,POC,PMFINE,
30502018,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502020,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502021,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502031,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502032,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502033,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502099,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502101,92075,PM2_5,0.1,#N/A,#N/A,#N/A,0.9,#N/A
30502102,92075,PM2_5,0.1,#N/A,#N/A,#N/A,0.9,#N/A
30502103,92075,PM2_5,0.1,#N/A,#N/A,#N/A,0.9,#N/A
30502104,92075,PM2_5,0.1,#N/A,#N/A,#N/A,0.9,#N/A
30502105,92075,PM2_5,0.1,#N/A,#N/A,#N/A,0.9,#N/A
30502106,92075,PM2_5,0.1,#N/A,#N/A,#N/A,0.9,#N/A
30502192,92075,PM2_5,0.1,#N/A,#N/A,#N/A,0.9,#N/A
30502201,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30502299,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30502401,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30502499,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30502501,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502502,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502503,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502504,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502505,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502506,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502507,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502508,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502509,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502510,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502511,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502512,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502513,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502522,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502523,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502599,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502600,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502601,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502699,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502700,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502701,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502705,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502709,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502713,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502720,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502721,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502722,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502723,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502730,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502740,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30502760,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30503099,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30503102,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30503105,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30503110,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30503201,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30503202,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30503204,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30503205,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30503299,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30503301,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30503321,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30503336,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30503341,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30503351,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30503366,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30503401,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30503402,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30503500,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30503502,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30503503,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30503505,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30503507,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30503602,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30503607,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30503702,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30504000,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30504001,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30504002,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30504003,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30504010,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30504020,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30504021,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30504022,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30504023,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30504024,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30504025,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30504030,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30504031,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30504032,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30504033,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30504034,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30504036,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30504099,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30504140,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30504142,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30504149,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30504151,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30504170,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30504171,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30504172,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30504202,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30504215,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30504219,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30504239,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30504270,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30504271,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30504272,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30504472,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30504503,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30504519,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30504530,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30504539,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30504550,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30504551,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30504570,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30504572,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30504601,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30504615,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30504619,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30504630,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30504670,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30504671,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30504672,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30505001,92005,PM2_5,0.0066,0.001,0.0572,0.0432,0.8919,0.9999
30505005,92005,PM2_5,0.0066,0.001,0.0572,0.0432,0.8919,0.9999
30505020,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
30505022,92025,PM2_5,0.19,#N/A,0.1,0.25,0.46,#N/A
30505023,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
30508909,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
30508911,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30508912,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30508914,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30508917,92073,PM2_5,0.006,0.0005,#N/A,#N/A,0.9935,#N/A
30508921,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
30508931,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
30508941,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
30508945,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30508949,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30508950,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30508955,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30508958,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30508971,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
30508985,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30508988,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30509001,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30509002,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30509201,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30509202,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30509203,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30509204,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30509205,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30510001,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30510002,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30510003,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30510004,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30510005,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30510006,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30510007,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30510101,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30510102,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30510103,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30510104,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30510105,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30510106,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30510108,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30510196,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30510197,92040,PM2_5,0.0148,0.0003,0.0111,0.0299,0.9438,0.9999
30510198,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30510199,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30510202,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30510203,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30510204,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30510205,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30510207,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30510208,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30510209,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30510296,92047,PM2_5,0.1406,0.0027,0.0147,0.0525,0.7895,1
30510297,92040,PM2_5,0.0148,0.0003,0.0111,0.0299,0.9438,0.9999
